a,z,ticker,symbol,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume,dateweek,week_volume
650,-1577,FVA,FVAU23,H1,2023-06-05 22:00:00,1686002400,108.734375,108.75,108.7265625,108.7421875,1796927,0,2534,2023-06-04/2023-06-10,4339294
651,-1576,FVA,FVAU23,H1,2023-06-05 23:00:00,1686006000,108.7421875,108.765625,108.734375,108.7421875,781290,0,2256,2023-06-04/2023-06-10,4339294
652,-1575,FVA,FVAU23,H1,2023-06-06 00:00:00,1686009600,108.75,108.75,108.6796875,108.703125,2031306,0,4841,2023-06-04/2023-06-10,4339294
653,-1574,FVA,FVAU23,H1,2023-06-06 01:00:00,1686013200,108.703125,108.7109375,108.6640625,108.6875,1484421,0,4289,2023-06-04/2023-06-10,4339294
654,-1573,FVA,FVAU23,H1,2023-06-06 02:00:00,1686016800,108.6875,108.6875,108.609375,108.6328125,937547,0,6119,2023-06-04/2023-06-10,4339294
655,-1572,FVA,FVAU23,H1,2023-06-06 03:00:00,1686020400,108.6328125,108.6484375,108.609375,108.6171875,1015657,0,2829,2023-06-04/2023-06-10,4339294
656,-1571,FVA,FVAU23,H1,2023-06-06 04:00:00,1686024000,108.609375,108.65625,108.5625,108.640625,4296914,0,23560,2023-06-04/2023-06-10,4339294
657,-1570,FVA,FVAU23,H1,2023-06-06 05:00:00,1686027600,108.640625,108.6484375,108.578125,108.6171875,1640673,0,7741,2023-06-04/2023-06-10,4339294
658,-1569,FVA,FVAU23,H1,2023-06-06 06:00:00,1686031200,108.6171875,108.6796875,108.6015625,108.6640625,5234434,0,20142,2023-06-04/2023-06-10,4339294
659,-1568,FVA,FVAU23,H1,2023-06-06 07:00:00,1686034800,108.65625,108.7890625,108.609375,108.7421875,11484435,0,36055,2023-06-04/2023-06-10,4339294
660,-1567,FVA,FVAU23,H1,2023-06-06 08:00:00,1686038400,108.7421875,108.8984375,108.7421875,108.8515625,10859435,0,40806,2023-06-04/2023-06-10,4339294
661,-1566,FVA,FVAU23,H1,2023-06-06 09:00:00,1686042000,108.84375,108.875,108.796875,108.8203125,6171935,0,15545,2023-06-04/2023-06-10,4339294
662,-1565,FVA,FVAU23,H1,2023-06-06 10:00:00,1686045600,108.828125,108.8515625,108.8046875,108.8125,6406310,0,12552,2023-06-04/2023-06-10,4339294
663,-1564,FVA,FVAU23,H1,2023-06-06 11:00:00,1686049200,108.8203125,108.8359375,108.765625,108.7734375,4843810,0,22812,2023-06-04/2023-06-10,4339294
664,-1563,FVA,FVAU23,H1,2023-06-06 12:00:00,1686052800,108.7734375,108.8046875,108.546875,108.5703125,12500060,0,81963,2023-06-04/2023-06-10,4339294
665,-1562,FVA,FVAU23,H1,2023-06-06 13:00:00,1686056400,108.5625,108.6484375,108.4453125,108.4453125,11406310,0,88109,2023-06-04/2023-06-10,4339294
666,-1561,FVA,FVAU23,H1,2023-06-06 14:00:00,1686060000,108.4453125,108.546875,108.4375,108.53125,10937560,0,70877,2023-06-04/2023-06-10,4339294
667,-1560,FVA,FVAU23,H1,2023-06-06 15:00:00,1686063600,108.5234375,108.5859375,108.46875,108.515625,8750060,0,56420,2023-06-04/2023-06-10,4339294
668,-1559,FVA,FVAU23,H1,2023-06-06 16:00:00,1686067200,108.515625,108.5703125,108.5,108.5625,6406309,0,39331,2023-06-04/2023-06-10,4339294
669,-1558,FVA,FVAU23,H1,2023-06-06 17:00:00,1686070800,108.5625,108.5703125,108.515625,108.5546875,5234435,0,32958,2023-06-04/2023-06-10,4339294
670,-1557,FVA,FVAU23,H1,2023-06-06 18:00:00,1686074400,108.5546875,108.59375,108.53125,108.5390625,7031309,0,37400,2023-06-04/2023-06-10,4339294
671,-1556,FVA,FVAU23,H1,2023-06-06 19:00:00,1686078000,108.5390625,108.5859375,108.53125,108.5703125,6250059,0,49969,2023-06-04/2023-06-10,4339294
672,-1555,FVA,FVAU23,H1,2023-06-06 20:00:00,1686081600,108.578125,108.7578125,108.5625,108.7578125,10312560,0,67494,2023-06-04/2023-06-10,4339294
