a,z,ticker,symbol,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume,mean_volume
92,-45,FVA,FVAM22,D1,2022-05-06,1651795200,112.265625,112.5078125,112.015625,112.0390625,259173,0,954257,1100865.0
93,-44,FVA,FVAM22,D1,2022-05-08,1651968000,112.03125,112.125,111.921875,112.03125,5925,0,18188,682043.0
94,-43,FVA,FVAM22,D1,2022-05-09,1652054400,112.03125,112.8046875,111.953125,112.7265625,239384,0,976795,649747.0
95,-42,FVA,FVAM22,D1,2022-05-10,1652140800,112.71875,113.1015625,112.546875,112.859375,260307,0,1055062,683348.0
96,-41,FVA,FVAM22,D1,2022-05-11,1652227200,112.8515625,113.15625,112.3046875,112.8671875,308441,0,1235932,1089263.0
97,-40,FVA,FVAM22,D1,2022-05-12,1652313600,112.875,113.4453125,112.859375,113.1484375,279076,0,1071083,1120692.0
98,-39,FVA,FVAM22,D1,2022-05-13,1652400000,113.15625,113.25,112.8359375,113.0390625,169196,0,677610,994875.0
99,-38,FVA,FVAM22,D1,2022-05-15,1652572800,112.9921875,113.0234375,112.921875,112.9453125,2390,0,7628,585440.0
100,-37,FVA,FVAM22,D1,2022-05-16,1652659200,112.953125,113.3828125,112.8828125,113.2578125,171375,0,694157,459798.0
101,-36,FVA,FVAM22,D1,2022-05-17,1652745600,113.2578125,113.3125,112.5390625,112.625,213398,0,908529,536771.0
102,-35,FVA,FVAM22,D1,2022-05-18,1652832000,112.625,113.0078125,112.4453125,113.0,227868,0,1000941,867876.0
103,-34,FVA,FVAM22,D1,2022-05-19,1652918400,113.0078125,113.453125,112.765625,113.140625,254384,0,1048005,985825.0
104,-33,FVA,FVAM22,D1,2022-05-20,1653004800,113.140625,113.4296875,112.9921875,113.3359375,171249,0,651322,900089.0
105,-32,FVA,FVAM22,D1,2022-05-22,1653177600,113.2890625,113.328125,113.21875,113.234375,3793,0,13540,570956.0
106,-31,FVA,FVAM22,D1,2022-05-23,1653264000,113.2421875,113.296875,112.9296875,113.046875,188279,0,789290,484717.0
107,-30,FVA,FVAM22,D1,2022-05-24,1653350400,113.0546875,113.7421875,112.9609375,113.625,230318,0,977032,593287.0
108,-29,FVA,FVAM22,D1,2022-05-25,1653436800,113.6328125,113.90625,113.53125,113.8359375,198793,0,785834,850719.0
109,-28,FVA,FVAM22,D1,2022-05-26,1653523200,113.8359375,114.0546875,113.6640625,113.8359375,147958,0,579114,780660.0
110,-27,FVA,FVAM22,D1,2022-05-27,1653609600,113.8359375,113.921875,113.6953125,113.765625,53261,0,212193,525714.0
86,-104,FVA,FVAU22,D1,2022-05-29,1653782400,113.390625,113.40625,113.3515625,113.3671875,1400,0,3212,377016.0
87,-103,FVA,FVAU22,D1,2022-05-30,1653868800,113.3671875,113.3984375,112.9140625,112.953125,46693,0,163016,241233.0
88,-102,FVA,FVAU22,D1,2022-05-31,1653955200,112.953125,113.125,112.765625,112.859375,252708,0,1296425,487551.0
89,-101,FVA,FVAU22,D1,2022-06-01,1654041600,112.8671875,112.90625,112.2421875,112.421875,231440,0,1090422,849954.0
90,-100,FVA,FVAU22,D1,2022-06-02,1654128000,112.421875,112.5,112.2421875,112.421875,160884,0,726015,1037621.0
91,-99,FVA,FVAU22,D1,2022-06-03,1654214400,112.4296875,112.484375,112.1328125,112.328125,156966,0,666801,827746.0
92,-98,FVA,FVAU22,D1,2022-06-05,1654387200,112.28125,112.34375,112.25,112.34375,1762,0,5560,466125.0
93,-97,FVA,FVAU22,D1,2022-06-06,1654473600,112.3515625,112.359375,111.828125,111.8515625,139041,0,642714,438358.0
94,-96,FVA,FVAU22,D1,2022-06-07,1654560000,111.8515625,112.21875,111.71875,112.046875,154011,0,698481,448918.0
95,-95,FVA,FVAU22,D1,2022-06-08,1654646400,112.046875,112.0859375,111.8125,111.8671875,137470,0,618786,653327.0
96,-94,FVA,FVAU22,D1,2022-06-09,1654732800,111.859375,112.0,111.6328125,111.703125,197461,0,808642,708636.0
97,-93,FVA,FVAU22,D1,2022-06-10,1654819200,111.703125,111.8203125,110.78125,110.8125,312491,0,1444808,957412.0
98,-92,FVA,FVAU22,D1,2022-06-12,1654992000,110.78125,110.796875,110.5390625,110.5625,13222,0,49418,767623.0
99,-91,FVA,FVAU22,D1,2022-06-13,1655078400,110.5625,110.671875,109.3125,109.6953125,449073,0,1681490,1058572.0
100,-90,FVA,FVAU22,D1,2022-06-14,1655164800,109.6953125,110.421875,109.1796875,109.46875,351364,0,1283876,1004928.0
101,-89,FVA,FVAU22,D1,2022-06-15,1655251200,109.46875,110.390625,109.390625,110.328125,407091,0,1274874,1413413.0
102,-88,FVA,FVAU22,D1,2022-06-16,1655337600,110.328125,110.8125,109.3359375,110.6015625,368827,0,1326871,1295207.0
103,-87,FVA,FVAU22,D1,2022-06-17,1655424000,110.6015625,110.78125,110.0859375,110.4453125,239462,0,755695,1119147.0
104,-86,FVA,FVAU22,D1,2022-06-19,1655596800,110.359375,110.375,110.1640625,110.2890625,4435,0,14434,699000.0
