a,z,ticker,symbol,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume,mean_volume
69,-38,MZL,MZLQ25,D1,2025-05-30,1748563200,47.8,47.84,46.08,47.16,60,2,104,306.0
70,-37,MZL,MZLQ25,D1,2025-06-02,1748822400,47.02,47.34,46.44,46.48,481,2,756,411.0
71,-36,MZL,MZLQ25,D1,2025-06-03,1748908800,46.46,47.1,45.96,46.98,337,2,547,469.0
72,-35,MZL,MZLQ25,D1,2025-06-04,1748995200,46.88,47.52,46.64,47.0,364,2,590,631.0
73,-34,MZL,MZLQ25,D1,2025-06-05,1749081600,46.98,47.28,46.56,46.82,354,2,624,587.0
74,-33,MZL,MZLQ25,D1,2025-06-06,1749168000,47.5,47.9,47.2,47.7,392,2,660,625.0
75,-32,MZL,MZLQ25,D1,2025-06-09,1749427200,47.56,48.1,47.3,47.54,237,2,345,543.0
76,-31,MZL,MZLQ25,D1,2025-06-10,1749513600,47.74,48.18,47.5,47.94,252,2,416,474.0
77,-30,MZL,MZLQ25,D1,2025-06-11,1749600000,47.92,48.42,47.64,48.2,282,2,463,408.0
78,-29,MZL,MZLQ25,D1,2025-06-12,1749686400,48.32,49.36,47.26,47.86,476,2,890,590.0
79,-28,MZL,MZLQ25,D1,2025-06-13,1749772800,47.72,50.76,47.72,50.76,647,0,1033,795.0
80,-27,MZL,MZLQ25,D1,2025-06-16,1750032000,52.68,55.3,52.62,55.3,948,0,1773,1232.0
81,-26,MZL,MZLQ25,D1,2025-06-17,1750118400,55.26,55.8,54.24,54.9,967,0,1677,1494.0
82,-25,MZL,MZLQ25,D1,2025-06-18,1750204800,54.62,55.44,54.54,54.84,839,0,1379,1610.0
83,-24,MZL,MZLQ25,D1,2025-06-20,1750377600,54.76,55.96,54.44,54.54,998,2,1624,1560.0
84,-23,MZL,MZLQ25,D1,2025-06-23,1750636800,55.0,55.26,53.22,53.26,635,2,1239,1414.0
85,-22,MZL,MZLQ25,D1,2025-06-24,1750723200,52.3,53.0,51.94,52.32,557,2,967,1277.0
86,-21,MZL,MZLQ25,D1,2025-06-25,1750809600,52.64,52.98,51.8,52.02,347,2,695,967.0
87,-20,MZL,MZLQ25,D1,2025-06-26,1750896000,52.3,52.58,51.5,52.5,335,2,653,772.0
67,-39,MZL,MZLU25,D1,2025-06-27,1750982400,52.64,52.88,52.08,52.42,343,2,604,735.0
89,-18,MZL,MZLQ25,D1,2025-06-30,1751241600,52.96,53.1,52.26,52.6,179,2,390,564.0
90,-17,MZL,MZLQ25,D1,2025-07-01,1751328000,52.46,53.7,52.36,53.7,223,2,432,490.0
70,-36,MZL,MZLU25,D1,2025-07-02,1751414400,53.8,55.26,53.64,54.9,383,2,649,499.0
71,-35,MZL,MZLU25,D1,2025-07-03,1751500800,54.84,54.9,54.06,54.32,339,0,565,577.0
72,-34,MZL,MZLU25,D1,2025-07-07,1751846400,53.88,54.16,53.2,53.8,332,2,563,592.0
73,-33,MZL,MZLU25,D1,2025-07-08,1751932800,53.86,54.26,53.54,53.92,267,2,383,504.0
74,-32,MZL,MZLU25,D1,2025-07-09,1752019200,53.98,54.04,53.16,53.24,255,2,443,463.0
75,-31,MZL,MZLU25,D1,2025-07-10,1752105600,53.34,53.78,52.94,53.42,352,2,583,470.0
76,-30,MZL,MZLU25,D1,2025-07-11,1752192000,53.34,54.0,52.96,53.52,320,2,517,514.0
77,-29,MZL,MZLU25,D1,2025-07-14,1752451200,53.3,54.46,52.94,54.0,253,2,411,504.0
78,-28,MZL,MZLU25,D1,2025-07-15,1752537600,54.02,54.94,53.76,54.38,352,2,624,517.0
79,-27,MZL,MZLU25,D1,2025-07-16,1752624000,54.5,54.86,54.36,54.66,278,2,444,493.0
80,-26,MZL,MZLU25,D1,2025-07-17,1752710400,54.64,56.2,54.56,56.04,258,2,414,494.0
81,-25,MZL,MZLU25,D1,2025-07-18,1752796800,56.14,57.0,55.56,55.58,410,2,665,508.0
82,-24,MZL,MZLU25,D1,2025-07-21,1753056000,55.38,55.92,54.78,55.86,294,2,451,510.0
83,-23,MZL,MZLU25,D1,2025-07-22,1753142400,55.5,55.82,55.08,55.52,236,2,339,485.0
84,-22,MZL,MZLU25,D1,2025-07-23,1753228800,55.6,56.28,55.54,55.98,404,2,666,485.0
85,-21,MZL,MZLU25,D1,2025-07-24,1753315200,55.92,56.46,55.92,56.46,328,2,545,517.0
86,-20,MZL,MZLU25,D1,2025-07-25,1753401600,56.52,56.6,55.86,56.24,388,2,682,631.0
87,-19,MZL,MZLU25,D1,2025-07-28,1753660800,56.02,56.46,55.82,56.12,334,2,556,594.0
88,-18,MZL,MZLU25,D1,2025-07-29,1753747200,56.3,57.44,55.94,57.14,285,2,466,568.0
89,-17,MZL,MZLU25,D1,2025-07-30,1753833600,57.18,57.62,56.4,56.5,221,2,403,475.0
90,-16,MZL,MZLU25,D1,2025-07-31,1753920000,56.68,56.7,55.04,55.34,219,2,437,435.0
67,-39,MZL,MZLV25,D1,2025-08-01,1754006400,54.88,55.04,53.86,53.94,4,0,835,572.0
68,-38,MZL,MZLV25,D1,2025-08-04,1754265600,53.8,54.28,53.52,53.96,0,0,971,744.0
69,-37,MZL,MZLV25,D1,2025-08-05,1754352000,53.96,54.5,53.4,53.4,2,0,938,915.0
70,-36,MZL,MZLV25,D1,2025-08-06,1754438400,53.28,54.04,53.26,53.56,6,0,871,927.0
71,-35,MZL,MZLV25,D1,2025-08-07,1754524800,53.56,53.64,53.16,53.36,0,0,943,917.0
72,-34,MZL,MZLV25,D1,2025-08-08,1754611200,53.54,53.58,52.26,52.48,0,0,720,845.0
73,-33,MZL,MZLV25,D1,2025-08-11,1754870400,52.42,53.52,52.4,53.0,0,0,701,788.0
74,-32,MZL,MZLV25,D1,2025-08-12,1754956800,53.0,53.38,51.9,53.02,0,0,1041,821.0
75,-31,MZL,MZLV25,D1,2025-08-13,1755043200,52.98,53.7,52.68,53.34,0,0,775,839.0
76,-30,MZL,MZLV25,D1,2025-08-14,1755129600,53.38,53.38,51.9,52.0,0,0,700,839.0
77,-29,MZL,MZLV25,D1,2025-08-15,1755216000,51.96,53.18,51.62,53.18,0,0,581,685.0
78,-28,MZL,MZLV25,D1,2025-08-18,1755475200,52.4,53.44,52.4,53.2,1,0,410,564.0
79,-27,MZL,MZLV25,D1,2025-08-19,1755561600,53.08,53.16,51.6,51.7,0,0,472,488.0
80,-26,MZL,MZLV25,D1,2025-08-20,1755648000,51.44,51.74,51.16,51.16,0,0,398,427.0
81,-25,MZL,MZLV25,D1,2025-08-21,1755734400,51.3,53.9,51.22,53.62,0,0,648,506.0
82,-24,MZL,MZLV25,D1,2025-08-22,1755820800,53.2,55.64,51.54,54.94,2,0,1529,858.0
83,-23,MZL,MZLV25,D1,2025-08-25,1756080000,55.02,55.28,54.42,54.54,3,0,703,960.0
84,-22,MZL,MZLV25,D1,2025-08-26,1756166400,54.4,54.74,52.62,53.04,0,0,748,993.0
85,-21,MZL,MZLV25,D1,2025-08-27,1756252800,52.98,53.26,52.4,52.74,0,0,497,649.0
86,-20,MZL,MZLV25,D1,2025-08-28,1756339200,52.64,52.72,51.76,51.96,1,0,363,536.0
44,-82,MZL,MZLF26,D1,2025-08-29,1756425600,52.72,52.76,52.04,52.42,0,0,204,415.0
45,-81,MZL,MZLF26,D1,2025-09-02,1756771200,52.4,53.08,52.3,52.92,0,0,663,453.0
46,-80,MZL,MZLF26,D1,2025-09-03,1756857600,52.88,52.96,52.12,52.12,0,0,380,416.0
47,-79,MZL,MZLF26,D1,2025-09-04,1756944000,52.1,52.26,51.48,52.2,0,0,410,484.0
71,-55,MZL,MZLZ25,D1,2025-09-05,1757030400,51.9,52.18,51.22,51.22,6,0,370,408.0
72,-54,MZL,MZLZ25,D1,2025-09-08,1757289600,51.22,51.92,50.06,51.42,1,0,530,437.0
73,-53,MZL,MZLZ25,D1,2025-09-09,1757376000,51.44,51.64,50.38,50.38,1,0,452,451.0
74,-52,MZL,MZLZ25,D1,2025-09-10,1757462400,50.5,51.02,50.04,50.96,0,0,736,573.0
75,-51,MZL,MZLZ25,D1,2025-09-11,1757548800,51.0,51.62,51.0,51.6,1,0,495,561.0
76,-50,MZL,MZLZ25,D1,2025-09-12,1757635200,51.94,53.0,51.36,52.18,0,0,602,611.0
77,-49,MZL,MZLZ25,D1,2025-09-15,1757894400,52.6,52.94,51.9,52.3,0,0,635,577.0
78,-48,MZL,MZLZ25,D1,2025-09-16,1757980800,52.2,54.3,52.18,53.2,4,0,1331,856.0
79,-47,MZL,MZLZ25,D1,2025-09-17,1758067200,53.18,53.38,51.74,51.82,0,0,779,915.0
80,-46,MZL,MZLZ25,D1,2025-09-18,1758153600,51.9,51.9,51.04,51.14,0,0,585,898.0
81,-45,MZL,MZLZ25,D1,2025-09-19,1758240000,51.18,51.32,50.58,50.6,8,0,667,677.0
82,-44,MZL,MZLZ25,D1,2025-09-22,1758499200,50.6,50.7,49.38,49.7,2,0,442,565.0
83,-43,MZL,MZLZ25,D1,2025-09-23,1758585600,49.5,50.0,48.88,49.86,0,0,561,557.0
84,-42,MZL,MZLZ25,D1,2025-09-24,1758672000,49.62,50.5,49.48,49.84,0,0,724,576.0
85,-41,MZL,MZLZ25,D1,2025-09-25,1758758400,49.74,50.46,49.52,50.22,0,0,446,577.0
86,-40,MZL,MZLZ25,D1,2025-09-26,1758844800,50.2,50.6,49.9,50.14,0,0,321,497.0
87,-39,MZL,MZLZ25,D1,2025-09-29,1759104000,50.16,50.16,49.46,49.62,0,0,364,377.0
88,-38,MZL,MZLZ25,D1,2025-09-30,1759190400,49.92,49.92,49.32,49.46,1,0,156,280.0
89,-37,MZL,MZLZ25,D1,2025-10-01,1759276800,49.44,51.18,49.2,50.46,0,0,640,387.0
90,-36,MZL,MZLZ25,D1,2025-10-02,1759363200,50.48,50.72,49.98,50.36,1,0,431,409.0
91,-35,MZL,MZLZ25,D1,2025-10-03,1759449600,50.36,50.56,49.98,49.98,8,0,318,463.0
92,-34,MZL,MZLZ25,D1,2025-10-06,1759708800,49.98,50.58,49.8,50.38,0,0,280,343.0
93,-33,MZL,MZLZ25,D1,2025-10-07,1759795200,50.6,51.04,50.3,51.02,0,0,278,292.0
94,-32,MZL,MZLZ25,D1,2025-10-08,1759881600,51.18,51.52,51.1,51.44,0,0,412,323.0
95,-31,MZL,MZLZ25,D1,2025-10-09,1759968000,51.68,51.68,50.82,50.98,0,0,522,404.0
96,-30,MZL,MZLZ25,D1,2025-10-10,1760054400,50.96,51.22,49.72,49.96,0,0,696,543.0
97,-29,MZL,MZLZ25,D1,2025-10-13,1760313600,49.88,50.64,49.86,50.54,0,0,426,548.0
98,-28,MZL,MZLZ25,D1,2025-10-14,1760400000,50.52,50.58,49.76,50.54,0,0,328,483.0
99,-27,MZL,MZLZ25,D1,2025-10-15,1760486400,51.24,51.5,50.56,50.78,0,0,383,379.0
100,-26,MZL,MZLZ25,D1,2025-10-16,1760572800,50.92,51.86,50.84,50.86,0,0,530,414.0
101,-25,MZL,MZLZ25,D1,2025-10-17,1760659200,50.8,51.2,50.38,51.12,0,0,456,456.0
102,-24,MZL,MZLZ25,D1,2025-10-20,1760918400,51.1,51.38,50.98,51.32,0,0,287,424.0
103,-23,MZL,MZLZ25,D1,2025-10-21,1761004800,51.24,51.38,50.5,50.62,0,0,332,358.0
104,-22,MZL,MZLZ25,D1,2025-10-22,1761091200,50.5,50.92,49.2,49.2,0,0,526,382.0
105,-21,MZL,MZLZ25,D1,2025-10-23,1761177600,50.16,51.08,50.14,50.88,0,0,261,373.0
106,-20,MZL,MZLZ25,D1,2025-10-24,1761264000,50.74,50.88,50.26,50.26,0,0,222,336.0
107,-19,MZL,MZLZ25,D1,2025-10-27,1761523200,50.64,51.04,50.38,50.7,266,2,462,315.0
108,-18,MZL,MZLZ25,D1,2025-10-28,1761609600,50.72,50.74,50.0,50.2,153,2,254,313.0
109,-17,MZL,MZLZ25,D1,2025-10-29,1761696000,50.08,50.38,49.62,50.12,250,2,436,384.0
110,-16,MZL,MZLZ25,D1,2025-10-30,1761782400,50.18,50.22,49.26,49.6,316,2,552,414.0
111,-15,MZL,MZLZ25,D1,2025-10-31,1761868800,49.64,49.82,48.58,48.62,235,2,400,463.0
112,-14,MZL,MZLZ25,D1,2025-11-03,1762128000,48.7,49.9,48.32,49.9,262,2,423,458.0
113,-13,MZL,MZLZ25,D1,2025-11-04,1762214400,49.96,50.12,49.1,49.5,295,2,448,424.0
114,-12,MZL,MZLZ25,D1,2025-11-05,1762300800,49.56,49.88,49.44,49.66,349,0,572,481.0
115,-11,MZL,MZLZ25,D1,2025-11-06,1762387200,49.52,50.3,48.6,49.38,189,2,347,456.0
116,-10,MZL,MZLZ25,D1,2025-11-07,1762473600,49.38,49.88,49.04,49.64,484,2,835,585.0
117,-9,MZL,MZLZ25,D1,2025-11-10,1762732800,49.84,50.54,49.68,50.52,287,2,478,553.0
118,-8,MZL,MZLZ25,D1,2025-11-11,1762819200,50.52,51.22,50.52,51.04,344,0,540,618.0
119,-7,MZL,MZLZ25,D1,2025-11-12,1762905600,51.06,51.3,50.3,50.6,270,2,401,473.0
120,-6,MZL,MZLZ25,D1,2025-11-13,1762992000,50.52,51.06,50.24,50.24,277,2,468,470.0
121,-5,MZL,MZLZ25,D1,2025-11-14,1763078400,50.26,50.76,50.04,50.12,332,2,647,505.0
122,-4,MZL,MZLZ25,D1,2025-11-17,1763337600,50.16,51.3,49.9,51.12,154,2,292,469.0
123,-3,MZL,MZLZ25,D1,2025-11-18,1763424000,51.2,52.4,50.96,52.14,323,2,591,510.0
101,-25,MZL,MZLF26,D1,2025-11-19,1763510400,52.46,52.76,51.02,51.42,0,0,1282,706.0
102,-24,MZL,MZLF26,D1,2025-11-20,1763596800,51.36,51.76,50.88,50.98,0,0,622,847.0
103,-23,MZL,MZLF26,D1,2025-11-21,1763683200,50.98,51.02,49.7,50.56,0,0,390,765.0
104,-22,MZL,MZLF26,D1,2025-11-24,1763942400,50.56,50.76,49.9,50.52,172,2,284,432.0
105,-21,MZL,MZLF26,D1,2025-11-25,1764028800,50.16,50.68,49.8,50.64,241,2,378,351.0
106,-20,MZL,MZLF26,D1,2025-11-26,1764115200,50.76,51.14,50.68,51.0,141,2,228,297.0
107,-19,MZL,MZLF26,D1,2025-11-28,1764288000,51.44,52.2,51.44,52.06,117,2,229,278.0
108,-18,MZL,MZLF26,D1,2025-12-01,1764547200,52.22,52.48,51.78,52.34,274,0,376,278.0
109,-17,MZL,MZLF26,D1,2025-12-02,1764633600,52.26,52.88,52.14,52.58,343,2,513,373.0
110,-16,MZL,MZLF26,D1,2025-12-03,1764720000,52.72,52.82,51.62,51.7,264,2,406,432.0
111,-15,MZL,MZLF26,D1,2025-12-04,1764806400,51.6,51.86,51.22,51.8,162,2,277,399.0
112,-14,MZL,MZLF26,D1,2025-12-05,1764892800,51.84,52.38,51.68,51.68,187,0,319,334.0
113,-13,MZL,MZLF26,D1,2025-12-08,1765152000,51.58,51.62,51.14,51.2,118,2,196,264.0
114,-12,MZL,MZLF26,D1,2025-12-09,1765238400,51.14,51.4,50.86,51.0,190,2,331,282.0
115,-11,MZL,MZLF26,D1,2025-12-10,1765324800,51.0,51.46,50.68,51.1,169,2,298,275.0
116,-10,MZL,MZLF26,D1,2025-12-11,1765411200,51.18,51.18,50.44,50.82,156,2,290,306.0
117,-9,MZL,MZLF26,D1,2025-12-12,1765497600,50.84,50.94,50.0,50.08,192,2,280,289.0
118,-8,MZL,MZLF26,D1,2025-12-15,1765756800,49.92,50.1,49.32,49.44,92,2,153,241.0
119,-7,MZL,MZLF26,D1,2025-12-16,1765843200,49.44,49.44,48.08,48.36,171,2,328,254.0
120,-6,MZL,MZLF26,D1,2025-12-17,1765929600,48.4,48.56,47.84,48.56,155,2,310,264.0
121,-5,MZL,MZLF26,D1,2025-12-18,1766016000,48.7,48.78,48.02,48.1,53,2,99,246.0
122,-4,MZL,MZLF26,D1,2025-12-19,1766102400,48.16,48.16,47.56,47.88,39,2,81,163.0
84,-3,MZL,MZLH26,D1,2025-12-22,1766361600,48.5,49.12,48.5,49.02,86,2,108,112.0
85,-2,MZL,MZLH26,D1,2025-12-23,1766448000,48.9,49.24,48.68,48.74,100,2,140,125.0
86,-1,MZL,MZLH26,D1,2025-12-24,1766534400,48.54,49.54,48.5,49.48,63,2,92,113.0
87,0,MZL,MZLH26,D1,2025-12-26,1766707200,49.5,50.4,49.18,49.2,36,2,87,106.0
