const,tf,datetime,time,open,high,low,close,tick_volume,spread,real_volume
WIN$N,M1,2026-02-19 11:00:00,1771498800,190235.0,190255.0,189950.0,189975.0,24771,5,70395
WIN$N,M1,2026-02-19 11:01:00,1771498860,189970.0,190065.0,189935.0,190030.0,14082,5,41558
WIN$N,M1,2026-02-19 11:02:00,1771498920,190035.0,190035.0,189940.0,189995.0,7339,5,19932
WIN$N,M1,2026-02-19 11:03:00,1771498980,190000.0,190095.0,189905.0,189950.0,18103,5,47449
WIN$N,M1,2026-02-19 11:04:00,1771499040,189950.0,190065.0,189915.0,190065.0,12010,5,30594
WIN$N,M1,2026-02-19 11:05:00,1771499100,190065.0,190195.0,189980.0,190145.0,18244,5,48422
WIN$N,M1,2026-02-19 11:06:00,1771499160,190145.0,190170.0,190055.0,190105.0,10151,5,26773
WIN$N,M1,2026-02-19 11:07:00,1771499220,190100.0,190215.0,190085.0,190110.0,10148,5,27227
WIN$N,M1,2026-02-19 11:08:00,1771499280,190105.0,190180.0,190055.0,190180.0,9523,5,24974
WIN$N,M1,2026-02-19 11:09:00,1771499340,190175.0,190235.0,190030.0,190095.0,12518,5,33407
WIN$N,M1,2026-02-19 11:10:00,1771499400,190095.0,190210.0,190085.0,190205.0,9519,5,25802
WIN$N,M1,2026-02-19 11:11:00,1771499460,190200.0,190235.0,190090.0,190125.0,10904,5,29681
WIN$N,M1,2026-02-19 11:12:00,1771499520,190125.0,190225.0,190100.0,190205.0,7244,5,18740
WIN$N,M1,2026-02-19 11:13:00,1771499580,190205.0,190220.0,190060.0,190085.0,10076,5,26515
WIN$N,M1,2026-02-19 11:14:00,1771499640,190085.0,190100.0,190010.0,190075.0,9383,5,23871
WIN$N,M1,2026-02-19 11:15:00,1771499700,190075.0,190160.0,190070.0,190120.0,9094,5,24656
WIN$N,M1,2026-02-19 11:16:00,1771499760,190120.0,190225.0,190060.0,190170.0,13227,5,37555
WIN$N,M1,2026-02-19 11:17:00,1771499820,190175.0,190290.0,190145.0,190210.0,14178,5,41538
WIN$N,M1,2026-02-19 11:18:00,1771499880,190210.0,190250.0,190165.0,190185.0,7187,5,19733
WIN$N,M1,2026-02-19 11:19:00,1771499940,190190.0,190285.0,190170.0,190200.0,8319,5,23876
WIN$N,M1,2026-02-19 11:20:00,1771500000,190200.0,190225.0,190130.0,190160.0,7164,5,19348
WIN$N,M1,2026-02-19 11:21:00,1771500060,190160.0,190250.0,190140.0,190210.0,6807,5,18798
WIN$N,M1,2026-02-19 11:22:00,1771500120,190215.0,190215.0,190010.0,190035.0,11937,5,32720
WIN$N,M1,2026-02-19 11:23:00,1771500180,190035.0,190105.0,190015.0,190070.0,8219,5,22164
WIN$N,M1,2026-02-19 11:24:00,1771500240,190070.0,190120.0,190060.0,190090.0,4905,5,12527
WIN$N,M1,2026-02-19 11:25:00,1771500300,190095.0,190145.0,190065.0,190120.0,5962,5,16067
WIN$N,M1,2026-02-19 11:26:00,1771500360,190115.0,190185.0,190090.0,190165.0,7311,5,20873
WIN$N,M1,2026-02-19 11:27:00,1771500420,190170.0,190240.0,190090.0,190135.0,13812,5,39958
WIN$N,M1,2026-02-19 11:28:00,1771500480,190140.0,190150.0,189900.0,190015.0,18480,5,53107
WIN$N,M1,2026-02-19 11:29:00,1771500540,190015.0,190125.0,189975.0,190095.0,12667,5,35956
WIN$N,M1,2026-02-19 11:30:00,1771500600,190090.0,190145.0,189980.0,190030.0,17307,5,46731
WIN$N,M1,2026-02-19 11:31:00,1771500660,190030.0,190100.0,189905.0,190060.0,21059,5,57165
WIN$N,M1,2026-02-19 11:32:00,1771500720,190060.0,190085.0,189965.0,190010.0,12770,5,31826
WIN$N,M1,2026-02-19 11:33:00,1771500780,190005.0,190150.0,189945.0,190040.0,16031,5,40845
WIN$N,M1,2026-02-19 11:34:00,1771500840,190045.0,190150.0,189965.0,190110.0,13466,5,32909
WIN$N,M1,2026-02-19 11:35:00,1771500900,190110.0,190115.0,189780.0,189790.0,27567,5,73351
WIN$N,M1,2026-02-19 11:36:00,1771500960,189790.0,189920.0,189730.0,189845.0,23921,5,61835
WIN$N,M1,2026-02-19 11:37:00,1771501020,189845.0,189950.0,189815.0,189865.0,14433,5,34847
WIN$N,M1,2026-02-19 11:38:00,1771501080,189865.0,190000.0,189825.0,189990.0,11784,5,30487
WIN$N,M1,2026-02-19 11:39:00,1771501140,189995.0,190080.0,189930.0,189965.0,15634,5,40769
WIN$N,M1,2026-02-19 11:40:00,1771501200,189965.0,189990.0,189740.0,189805.0,20131,5,51854
WIN$N,M1,2026-02-19 11:41:00,1771501260,189805.0,189875.0,189655.0,189675.0,24068,5,64019
WIN$N,M1,2026-02-19 11:42:00,1771501320,189675.0,189880.0,189650.0,189880.0,18780,5,47877
WIN$N,M1,2026-02-19 11:43:00,1771501380,189880.0,189900.0,189790.0,189815.0,12007,5,30731
WIN$N,M1,2026-02-19 11:44:00,1771501440,189815.0,190070.0,189805.0,190015.0,19014,5,52773
WIN$N,M1,2026-02-19 11:45:00,1771501500,190010.0,190090.0,189820.0,189830.0,22131,5,57184
WIN$N,M1,2026-02-19 11:46:00,1771501560,189830.0,189980.0,189825.0,189970.0,11468,5,28882
WIN$N,M1,2026-02-19 11:47:00,1771501620,189975.0,190080.0,189905.0,190060.0,11717,5,30502
WIN$N,M1,2026-02-19 11:48:00,1771501680,190060.0,190280.0,189980.0,190220.0,25510,5,69984
WIN$N,M1,2026-02-19 11:49:00,1771501740,190215.0,190260.0,190110.0,190195.0,17070,5,48294
WIN$N,M1,2026-02-19 11:50:00,1771501800,190200.0,190260.0,190135.0,190165.0,11631,5,30711
WIN$N,M1,2026-02-19 11:51:00,1771501860,190160.0,190195.0,190095.0,190130.0,9414,5,25884
WIN$N,M1,2026-02-19 11:52:00,1771501920,190125.0,190280.0,190125.0,190275.0,13626,5,36141
WIN$N,M1,2026-02-19 11:53:00,1771501980,190280.0,190320.0,190130.0,190285.0,17539,5,47578
WIN$N,M1,2026-02-19 11:54:00,1771502040,190280.0,190315.0,190185.0,190235.0,10785,5,29212
WIN$N,M1,2026-02-19 11:55:00,1771502100,190240.0,190545.0,190210.0,190530.0,25471,5,73274
WIN$N,M1,2026-02-19 11:56:00,1771502160,190530.0,190575.0,190410.0,190475.0,16256,5,47657
WIN$N,M1,2026-02-19 11:57:00,1771502220,190475.0,190520.0,190415.0,190425.0,7907,5,22140
WIN$N,M1,2026-02-19 11:58:00,1771502280,190425.0,190470.0,190355.0,190450.0,10328,5,27986
WIN$N,M1,2026-02-19 11:59:00,1771502340,190445.0,190515.0,190395.0,190500.0,6517,5,17970
WIN$N,M1,2026-02-19 12:00:00,1771502400,190500.0,190615.0,190430.0,190595.0,17661,5,47139
WIN$N,M1,2026-02-19 12:01:00,1771502460,190595.0,190735.0,190545.0,190725.0,17711,5,50559
WIN$N,M1,2026-02-19 12:02:00,1771502520,190725.0,190995.0,190720.0,190980.0,26290,5,72881
WIN$N,M1,2026-02-19 12:03:00,1771502580,190975.0,191125.0,190920.0,191085.0,31941,5,87497
WIN$N,M1,2026-02-19 12:04:00,1771502640,191080.0,191340.0,191075.0,191275.0,28518,5,82883
WIN$N,M1,2026-02-19 12:05:00,1771502700,191270.0,191410.0,191195.0,191280.0,25080,5,72171
WIN$N,M1,2026-02-19 12:06:00,1771502760,191275.0,191300.0,191045.0,191100.0,24657,5,70296
WIN$N,M1,2026-02-19 12:07:00,1771502820,191100.0,191215.0,191030.0,191170.0,16035,5,45325
WIN$N,M1,2026-02-19 12:08:00,1771502880,191170.0,191425.0,191120.0,191345.0,22881,5,61326
WIN$N,M1,2026-02-19 12:09:00,1771502940,191340.0,191430.0,191275.0,191310.0,14396,5,37772
WIN$N,M1,2026-02-19 12:10:00,1771503000,191315.0,191500.0,191305.0,191450.0,19740,5,53848
WIN$N,M1,2026-02-19 12:11:00,1771503060,191450.0,191605.0,191365.0,191600.0,20015,5,57153
WIN$N,M1,2026-02-19 12:12:00,1771503120,191595.0,191675.0,191530.0,191635.0,22624,5,62539
WIN$N,M1,2026-02-19 12:13:00,1771503180,191640.0,191645.0,191505.0,191585.0,14387,5,40240
WIN$N,M1,2026-02-19 12:14:00,1771503240,191580.0,191590.0,191305.0,191340.0,23461,5,66054
WIN$N,M1,2026-02-19 12:15:00,1771503300,191340.0,191440.0,191205.0,191340.0,22731,5,61762
WIN$N,M1,2026-02-19 12:16:00,1771503360,191340.0,191345.0,191155.0,191265.0,17883,5,51864
WIN$N,M1,2026-02-19 12:17:00,1771503420,191260.0,191490.0,191255.0,191475.0,19032,5,52258
WIN$N,M1,2026-02-19 12:18:00,1771503480,191480.0,191485.0,191295.0,191405.0,15937,5,43275
WIN$N,M1,2026-02-19 12:19:00,1771503540,191400.0,191540.0,191400.0,191460.0,13959,5,35941
WIN$N,M1,2026-02-19 12:20:00,1771503600,191465.0,191495.0,191415.0,191480.0,8763,5,22994
WIN$N,M1,2026-02-19 12:21:00,1771503660,191475.0,191515.0,191215.0,191230.0,17259,5,48267
WIN$N,M1,2026-02-19 12:22:00,1771503720,191225.0,191495.0,191210.0,191460.0,14946,5,42363
WIN$N,M1,2026-02-19 12:23:00,1771503780,191460.0,191485.0,191360.0,191390.0,7265,5,19770
WIN$N,M1,2026-02-19 12:24:00,1771503840,191395.0,191700.0,191395.0,191695.0,20662,5,57330
WIN$N,M1,2026-02-19 12:25:00,1771503900,191690.0,191695.0,191595.0,191630.0,12065,5,36599
WIN$N,M1,2026-02-19 12:26:00,1771503960,191630.0,191770.0,191630.0,191685.0,17991,5,49941
WIN$N,M1,2026-02-19 12:27:00,1771504020,191690.0,191730.0,191585.0,191620.0,12618,5,37384
WIN$N,M1,2026-02-19 12:28:00,1771504080,191620.0,191690.0,191595.0,191680.0,6736,5,19033
WIN$N,M1,2026-02-19 12:29:00,1771504140,191680.0,191740.0,191665.0,191710.0,8130,5,23327
WIN$N,M1,2026-02-19 12:30:00,1771504200,191710.0,191810.0,191650.0,191760.0,14876,5,39335
WIN$N,M1,2026-02-19 12:31:00,1771504260,191760.0,191910.0,191750.0,191790.0,19584,5,53716
WIN$N,M1,2026-02-19 12:32:00,1771504320,191790.0,191915.0,191760.0,191885.0,9582,5,27061
WIN$N,M1,2026-02-19 12:33:00,1771504380,191885.0,191890.0,191795.0,191810.0,7569,5,20711
WIN$N,M1,2026-02-19 12:34:00,1771504440,191810.0,191955.0,191790.0,191805.0,16312,5,48762
WIN$N,M1,2026-02-19 12:35:00,1771504500,191810.0,191980.0,191800.0,191950.0,13861,5,42223
WIN$N,M1,2026-02-19 12:36:00,1771504560,191950.0,192110.0,191910.0,192100.0,15997,5,49706
WIN$N,M1,2026-02-19 12:37:00,1771504620,192100.0,192100.0,191970.0,192010.0,13269,5,40455
WIN$N,M1,2026-02-19 12:38:00,1771504680,192005.0,192115.0,191985.0,192050.0,9597,5,27427
WIN$N,M1,2026-02-19 12:39:00,1771504740,192050.0,192055.0,191990.0,192020.0,5743,5,15300
WIN$N,M1,2026-02-19 12:40:00,1771504800,192020.0,192135.0,192010.0,192105.0,9959,5,28526
WIN$N,M1,2026-02-19 12:41:00,1771504860,192105.0,192200.0,192090.0,192150.0,12765,5,38099
WIN$N,M1,2026-02-19 12:42:00,1771504920,192150.0,192215.0,192060.0,192115.0,10878,5,32150
WIN$N,M1,2026-02-19 12:43:00,1771504980,192120.0,192190.0,192100.0,192155.0,6515,5,20546
WIN$N,M1,2026-02-19 12:44:00,1771505040,192155.0,192160.0,191905.0,191925.0,16722,5,48713
WIN$N,M1,2026-02-19 12:45:00,1771505100,191920.0,192035.0,191920.0,192010.0,10765,5,34479
WIN$N,M1,2026-02-19 12:46:00,1771505160,192010.0,192130.0,191985.0,192115.0,10150,5,31216
WIN$N,M1,2026-02-19 12:47:00,1771505220,192110.0,192200.0,192095.0,192150.0,10887,5,34119
WIN$N,M1,2026-02-19 12:48:00,1771505280,192150.0,192190.0,192090.0,192095.0,7806,5,22385
WIN$N,M1,2026-02-19 12:49:00,1771505340,192095.0,192115.0,191990.0,192050.0,9140,5,29657
WIN$N,M1,2026-02-19 12:50:00,1771505400,192050.0,192100.0,191975.0,191990.0,9066,5,26308
WIN$N,M1,2026-02-19 12:51:00,1771505460,191990.0,192075.0,191975.0,192025.0,7269,5,22263
WIN$N,M1,2026-02-19 12:52:00,1771505520,192020.0,192050.0,191955.0,191970.0,7101,5,21001
WIN$N,M1,2026-02-19 12:53:00,1771505580,191970.0,191985.0,191840.0,191880.0,13878,5,40384
WIN$N,M1,2026-02-19 12:54:00,1771505640,191880.0,191920.0,191775.0,191845.0,11950,5,37065
WIN$N,M1,2026-02-19 12:55:00,1771505700,191845.0,192035.0,191800.0,192025.0,14158,5,44314
WIN$N,M1,2026-02-19 12:56:00,1771505760,192030.0,192135.0,192025.0,192120.0,13292,5,42957
WIN$N,M1,2026-02-19 12:57:00,1771505820,192120.0,192130.0,192050.0,192105.0,7001,5,22311
WIN$N,M1,2026-02-19 12:58:00,1771505880,192105.0,192290.0,192080.0,192260.0,16043,5,50708
WIN$N,M1,2026-02-19 12:59:00,1771505940,192260.0,192295.0,192185.0,192280.0,10783,5,36474
WIN$N,M1,2026-02-19 13:00:00,1771506000,192285.0,192445.0,192275.0,192395.0,21141,5,66602
WIN$N,M1,2026-02-19 13:01:00,1771506060,192395.0,192410.0,192295.0,192350.0,8774,5,27186
WIN$N,M1,2026-02-19 13:02:00,1771506120,192355.0,192365.0,192225.0,192250.0,10372,5,31407
WIN$N,M1,2026-02-19 13:03:00,1771506180,192250.0,192260.0,192155.0,192190.0,8253,5,25486
WIN$N,M1,2026-02-19 13:04:00,1771506240,192190.0,192195.0,192125.0,192170.0,6503,5,19638
WIN$N,M1,2026-02-19 13:05:00,1771506300,192170.0,192270.0,192160.0,192245.0,11260,5,34902
WIN$N,M1,2026-02-19 13:06:00,1771506360,192245.0,192275.0,192190.0,192255.0,6523,5,20309
WIN$N,M1,2026-02-19 13:07:00,1771506420,192255.0,192260.0,192140.0,192220.0,8644,5,26088
WIN$N,M1,2026-02-19 13:08:00,1771506480,192220.0,192315.0,192155.0,192305.0,9846,5,29296
WIN$N,M1,2026-02-19 13:09:00,1771506540,192310.0,192385.0,192305.0,192365.0,9697,5,29583
WIN$N,M1,2026-02-19 13:10:00,1771506600,192365.0,192370.0,192245.0,192290.0,8209,5,24181
WIN$N,M1,2026-02-19 13:11:00,1771506660,192290.0,192300.0,192205.0,192245.0,8336,5,26688
WIN$N,M1,2026-02-19 13:12:00,1771506720,192245.0,192340.0,192230.0,192340.0,7216,5,22808
WIN$N,M1,2026-02-19 13:13:00,1771506780,192340.0,192350.0,192235.0,192260.0,6263,5,18848
WIN$N,M1,2026-02-19 13:14:00,1771506840,192260.0,192310.0,192200.0,192240.0,6864,5,20723
WIN$N,M1,2026-02-19 13:15:00,1771506900,192235.0,192355.0,192220.0,192320.0,7731,5,23054
WIN$N,M1,2026-02-19 13:16:00,1771506960,192320.0,192340.0,192240.0,192315.0,7411,5,21177
WIN$N,M1,2026-02-19 13:17:00,1771507020,192320.0,192385.0,192310.0,192360.0,6881,5,22049
WIN$N,M1,2026-02-19 13:18:00,1771507080,192355.0,192380.0,192285.0,192310.0,5116,5,14583
WIN$N,M1,2026-02-19 13:19:00,1771507140,192305.0,192350.0,192275.0,192290.0,4893,5,14631
WIN$N,M1,2026-02-19 13:20:00,1771507200,192295.0,192295.0,192245.0,192250.0,4908,5,14918
WIN$N,M1,2026-02-19 13:21:00,1771507260,192245.0,192260.0,192190.0,192250.0,7556,5,23773
WIN$N,M1,2026-02-19 13:22:00,1771507320,192255.0,192260.0,192165.0,192200.0,6471,5,20682
WIN$N,M1,2026-02-19 13:23:00,1771507380,192200.0,192205.0,192140.0,192175.0,5114,5,15271
WIN$N,M1,2026-02-19 13:24:00,1771507440,192180.0,192245.0,192145.0,192170.0,6761,5,19565
WIN$N,M1,2026-02-19 13:25:00,1771507500,192170.0,192225.0,192130.0,192200.0,6607,5,19756
WIN$N,M1,2026-02-19 13:26:00,1771507560,192200.0,192240.0,192145.0,192210.0,5845,5,17916
WIN$N,M1,2026-02-19 13:27:00,1771507620,192210.0,192375.0,192205.0,192285.0,13150,5,40989
WIN$N,M1,2026-02-19 13:28:00,1771507680,192290.0,192295.0,192200.0,192215.0,8048,5,25697
WIN$N,M1,2026-02-19 13:29:00,1771507740,192210.0,192275.0,192200.0,192240.0,4454,5,12765
WIN$N,M1,2026-02-19 13:30:00,1771507800,192240.0,192290.0,192220.0,192225.0,5227,5,14161
WIN$N,M1,2026-02-19 13:31:00,1771507860,192225.0,192335.0,192225.0,192290.0,6540,5,18833
WIN$N,M1,2026-02-19 13:32:00,1771507920,192285.0,192325.0,192210.0,192260.0,6628,5,20402
WIN$N,M1,2026-02-19 13:33:00,1771507980,192260.0,192275.0,192195.0,192250.0,5917,5,19692
WIN$N,M1,2026-02-19 13:34:00,1771508040,192250.0,192405.0,192240.0,192395.0,9965,5,32022
WIN$N,M1,2026-02-19 13:35:00,1771508100,192390.0,192400.0,192265.0,192310.0,7992,5,23851
WIN$N,M1,2026-02-19 13:36:00,1771508160,192310.0,192360.0,192300.0,192330.0,4254,5,12773
WIN$N,M1,2026-02-19 13:37:00,1771508220,192335.0,192370.0,192280.0,192290.0,5192,5,14393
WIN$N,M1,2026-02-19 13:38:00,1771508280,192285.0,192340.0,192270.0,192295.0,3689,5,12452
WIN$N,M1,2026-02-19 13:39:00,1771508340,192300.0,192325.0,192235.0,192245.0,4246,5,12260
WIN$N,M1,2026-02-19 13:40:00,1771508400,192245.0,192305.0,192240.0,192280.0,4342,5,12892
WIN$N,M1,2026-02-19 13:41:00,1771508460,192285.0,192295.0,192215.0,192260.0,4440,5,12341
WIN$N,M1,2026-02-19 13:42:00,1771508520,192260.0,192320.0,192225.0,192270.0,4856,5,14568
WIN$N,M1,2026-02-19 13:43:00,1771508580,192265.0,192295.0,192225.0,192250.0,4267,5,13360
WIN$N,M1,2026-02-19 13:44:00,1771508640,192245.0,192280.0,192135.0,192180.0,7978,5,23883
WIN$N,M1,2026-02-19 13:45:00,1771508700,192180.0,192240.0,192160.0,192170.0,7703,5,25179
WIN$N,M1,2026-02-19 13:46:00,1771508760,192180.0,192290.0,192140.0,192240.0,9804,5,31002
WIN$N,M1,2026-02-19 13:47:00,1771508820,192240.0,192275.0,192030.0,192105.0,20287,5,66153
WIN$N,M1,2026-02-19 13:48:00,1771508880,192105.0,192130.0,192030.0,192070.0,9942,5,36522
WIN$N,M1,2026-02-19 13:49:00,1771508940,192070.0,192145.0,192065.0,192080.0,6485,5,20511
WIN$N,M1,2026-02-19 13:50:00,1771509000,192085.0,192140.0,192020.0,192115.0,8576,5,26693
WIN$N,M1,2026-02-19 13:51:00,1771509060,192115.0,192135.0,191970.0,191985.0,10196,5,31517
WIN$N,M1,2026-02-19 13:52:00,1771509120,191990.0,192020.0,191930.0,191965.0,8868,5,26312
WIN$N,M1,2026-02-19 13:53:00,1771509180,191960.0,192115.0,191945.0,192075.0,9973,5,29580
WIN$N,M1,2026-02-19 13:54:00,1771509240,192075.0,192300.0,192070.0,192290.0,17263,5,59023
WIN$N,M1,2026-02-19 13:55:00,1771509300,192295.0,192325.0,192225.0,192260.0,10209,5,33899
WIN$N,M1,2026-02-19 13:56:00,1771509360,192255.0,192275.0,192180.0,192205.0,6686,5,20453
WIN$N,M1,2026-02-19 13:57:00,1771509420,192205.0,192250.0,192135.0,192150.0,6323,5,19193
WIN$N,M1,2026-02-19 13:58:00,1771509480,192150.0,192220.0,192100.0,192205.0,7399,5,23475
WIN$N,M1,2026-02-19 13:59:00,1771509540,192200.0,192225.0,192130.0,192160.0,4814,5,16221
WIN$N,M1,2026-02-19 14:00:00,1771509600,192160.0,192205.0,192120.0,192145.0,5451,5,17274
WIN$N,M1,2026-02-19 14:01:00,1771509660,192140.0,192190.0,192040.0,192070.0,10392,5,31491
WIN$N,M1,2026-02-19 14:02:00,1771509720,192075.0,192095.0,191930.0,191945.0,11654,5,38127
WIN$N,M1,2026-02-19 14:03:00,1771509780,191945.0,191980.0,191855.0,191920.0,10864,5,33099
WIN$N,M1,2026-02-19 14:04:00,1771509840,191920.0,191980.0,191885.0,191955.0,6819,5,22283
WIN$N,M1,2026-02-19 14:05:00,1771509900,191955.0,191980.0,191905.0,191955.0,5712,5,17264
WIN$N,M1,2026-02-19 14:06:00,1771509960,191950.0,192030.0,191920.0,191975.0,7946,5,23622
WIN$N,M1,2026-02-19 14:07:00,1771510020,191975.0,192015.0,191940.0,191995.0,4998,5,13734
WIN$N,M1,2026-02-19 14:08:00,1771510080,191995.0,192060.0,191985.0,192030.0,5826,5,17755
WIN$N,M1,2026-02-19 14:09:00,1771510140,192025.0,192100.0,192000.0,192050.0,7387,5,22872
WIN$N,M1,2026-02-19 14:10:00,1771510200,192045.0,192085.0,192000.0,192070.0,5652,5,17640
WIN$N,M1,2026-02-19 14:11:00,1771510260,192075.0,192120.0,192050.0,192100.0,5890,5,17973
WIN$N,M1,2026-02-19 14:12:00,1771510320,192100.0,192140.0,192060.0,192120.0,6031,5,21043
WIN$N,M1,2026-02-19 14:13:00,1771510380,192120.0,192140.0,192060.0,192060.0,4591,5,15615
WIN$N,M1,2026-02-19 14:14:00,1771510440,192065.0,192070.0,192005.0,192035.0,7014,5,22202
WIN$N,M1,2026-02-19 14:15:00,1771510500,192030.0,192090.0,192000.0,192045.0,5762,5,17634
WIN$N,M1,2026-02-19 14:16:00,1771510560,192050.0,192085.0,192010.0,192080.0,4007,5,11499
WIN$N,M1,2026-02-19 14:17:00,1771510620,192080.0,192270.0,192080.0,192255.0,17573,5,55943
WIN$N,M1,2026-02-19 14:18:00,1771510680,192255.0,192340.0,192215.0,192310.0,12872,5,45345
WIN$N,M1,2026-02-19 14:19:00,1771510740,192310.0,192395.0,192305.0,192370.0,10075,5,33521
WIN$N,M1,2026-02-19 14:20:00,1771510800,192370.0,192530.0,192350.0,192475.0,18680,5,61274
WIN$N,M1,2026-02-19 14:21:00,1771510860,192475.0,192500.0,192400.0,192420.0,8518,5,26470
WIN$N,M1,2026-02-19 14:22:00,1771510920,192415.0,192440.0,192355.0,192370.0,8066,5,26608
WIN$N,M1,2026-02-19 14:23:00,1771510980,192365.0,192415.0,192290.0,192320.0,9037,5,28385
WIN$N,M1,2026-02-19 14:24:00,1771511040,192320.0,192385.0,192305.0,192330.0,5357,5,17555
WIN$N,M1,2026-02-19 14:25:00,1771511100,192325.0,192340.0,192265.0,192330.0,6955,5,21370
WIN$N,M1,2026-02-19 14:26:00,1771511160,192335.0,192550.0,192330.0,192515.0,15567,5,48113
WIN$N,M1,2026-02-19 14:27:00,1771511220,192515.0,192525.0,192350.0,192420.0,11250,5,35666
WIN$N,M1,2026-02-19 14:28:00,1771511280,192425.0,192515.0,192425.0,192445.0,8739,5,30197
WIN$N,M1,2026-02-19 14:29:00,1771511340,192445.0,192450.0,192390.0,192440.0,5238,5,15923
WIN$N,M1,2026-02-19 14:30:00,1771511400,192435.0,192485.0,192405.0,192440.0,5493,5,16945
WIN$N,M1,2026-02-19 14:31:00,1771511460,192440.0,192565.0,192440.0,192515.0,8997,5,27740
WIN$N,M1,2026-02-19 14:32:00,1771511520,192510.0,192540.0,192450.0,192460.0,6313,5,20052
WIN$N,M1,2026-02-19 14:33:00,1771511580,192455.0,192525.0,192445.0,192470.0,5679,5,18773
WIN$N,M1,2026-02-19 14:34:00,1771511640,192470.0,192520.0,192455.0,192490.0,4146,5,14008
WIN$N,M1,2026-02-19 14:35:00,1771511700,192495.0,192545.0,192470.0,192485.0,6356,5,18938
WIN$N,M1,2026-02-19 14:36:00,1771511760,192480.0,192480.0,192375.0,192405.0,9330,5,29613
WIN$N,M1,2026-02-19 14:37:00,1771511820,192400.0,192405.0,192270.0,192275.0,10363,5,32260
WIN$N,M1,2026-02-19 14:38:00,1771511880,192280.0,192290.0,192210.0,192235.0,8689,5,28492
WIN$N,M1,2026-02-19 14:39:00,1771511940,192235.0,192335.0,192230.0,192275.0,7424,5,23845
WIN$N,M1,2026-02-19 14:40:00,1771512000,192275.0,192335.0,192235.0,192280.0,6513,5,20020
WIN$N,M1,2026-02-19 14:41:00,1771512060,192275.0,192320.0,192250.0,192260.0,3816,5,12826
WIN$N,M1,2026-02-19 14:42:00,1771512120,192260.0,192380.0,192255.0,192365.0,6200,5,18358
WIN$N,M1,2026-02-19 14:43:00,1771512180,192365.0,192370.0,192270.0,192305.0,4859,5,14398
WIN$N,M1,2026-02-19 14:44:00,1771512240,192300.0,192315.0,192235.0,192275.0,4348,5,14594
WIN$N,M1,2026-02-19 14:45:00,1771512300,192275.0,192300.0,192235.0,192275.0,3527,5,10819
WIN$N,M1,2026-02-19 14:46:00,1771512360,192275.0,192280.0,192240.0,192260.0,2841,5,9347
WIN$N,M1,2026-02-19 14:47:00,1771512420,192260.0,192265.0,192180.0,192190.0,9132,5,29975
WIN$N,M1,2026-02-19 14:48:00,1771512480,192195.0,192230.0,192070.0,192125.0,12332,5,39174
WIN$N,M1,2026-02-19 14:49:00,1771512540,192125.0,192165.0,192080.0,192140.0,5866,5,18045
WIN$N,M1,2026-02-19 14:50:00,1771512600,192135.0,192190.0,192080.0,192150.0,9286,5,30325
WIN$N,M1,2026-02-19 14:51:00,1771512660,192155.0,192240.0,192130.0,192145.0,8995,5,27895
WIN$N,M1,2026-02-19 14:52:00,1771512720,192145.0,192185.0,192085.0,192095.0,5889,5,17696
WIN$N,M1,2026-02-19 14:53:00,1771512780,192100.0,192165.0,192070.0,192160.0,5715,5,17619
WIN$N,M1,2026-02-19 14:54:00,1771512840,192160.0,192185.0,192085.0,192105.0,5014,5,16155
WIN$N,M1,2026-02-19 14:55:00,1771512900,192110.0,192190.0,192080.0,192190.0,5465,5,16616
WIN$N,M1,2026-02-19 14:56:00,1771512960,192190.0,192230.0,192165.0,192175.0,6155,5,18959
WIN$N,M1,2026-02-19 14:57:00,1771513020,192175.0,192180.0,192075.0,192090.0,6790,5,21203
WIN$N,M1,2026-02-19 14:58:00,1771513080,192090.0,192100.0,192000.0,192025.0,10032,5,29780
WIN$N,M1,2026-02-19 14:59:00,1771513140,192025.0,192085.0,192005.0,192055.0,4642,5,13963
WIN$N,M1,2026-02-19 15:00:00,1771513200,192050.0,192095.0,192020.0,192070.0,4469,5,13595
WIN$N,M1,2026-02-19 15:01:00,1771513260,192070.0,192095.0,192015.0,192040.0,4408,5,13193
WIN$N,M1,2026-02-19 15:02:00,1771513320,192045.0,192070.0,191980.0,192000.0,6038,5,17357
WIN$N,M1,2026-02-19 15:03:00,1771513380,192000.0,192060.0,191965.0,192020.0,5432,5,15029
WIN$N,M1,2026-02-19 15:04:00,1771513440,192015.0,192065.0,191990.0,192055.0,4047,5,11836
WIN$N,M1,2026-02-19 15:05:00,1771513500,192055.0,192085.0,192025.0,192055.0,4277,5,12336
WIN$N,M1,2026-02-19 15:06:00,1771513560,192055.0,192085.0,192030.0,192055.0,4133,5,13559
WIN$N,M1,2026-02-19 15:07:00,1771513620,192055.0,192080.0,191990.0,192015.0,5207,5,16036
WIN$N,M1,2026-02-19 15:08:00,1771513680,192020.0,192045.0,191980.0,192020.0,3894,5,11413
WIN$N,M1,2026-02-19 15:09:00,1771513740,192020.0,192045.0,191960.0,191975.0,5039,5,15898
WIN$N,M1,2026-02-19 15:10:00,1771513800,191975.0,191985.0,191875.0,191910.0,10856,5,33254
WIN$N,M1,2026-02-19 15:11:00,1771513860,191910.0,192010.0,191900.0,191955.0,7696,5,23686
WIN$N,M1,2026-02-19 15:12:00,1771513920,191960.0,191995.0,191955.0,191970.0,2953,5,8987
